,GAME_ID,EVENTNUM,EVENTMSGTYPE,PERSON1TYPE,TIMEOUT_TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION
100151,21900569,411,9,2.0,1610612752,New York Knicks,NYK
100163,21900569,427,9,2.0,1610612752,New York Knicks,NYK
100238,21900569,532,9,2.0,1610612752,New York Knicks,NYK
100289,21900569,604,9,3.0,1610612740,New Orleans Pelicans,NOP
100294,21900569,611,9,3.0,1610612740,New Orleans Pelicans,NOP
100379,21900560,70,9,2.0,1610612740,New Orleans Pelicans,NOP
100409,21900560,114,9,3.0,1610612741,Chicago Bulls,CHI
100511,21900560,249,9,2.0,1610612740,New Orleans Pelicans,NOP
100528,21900560,272,9,2.0,1610612740,New Orleans Pelicans,NOP
100615,21900560,395,9,2.0,1610612740,New Orleans Pelicans,NOP
100637,21900560,426,9,3.0,1610612741,Chicago Bulls,CHI
100667,21900560,466,9,3.0,1610612741,Chicago Bulls,CHI
100721,21900560,550,9,2.0,1610612740,New Orleans Pelicans,NOP
100760,21900560,606,9,3.0,1610612741,Chicago Bulls,CHI
100774,21900560,626,9,3.0,1610612741,Chicago Bulls,CHI
100855,21900544,67,9,3.0,1610612762,Utah Jazz,UTA
100891,21900544,117,9,2.0,1610612740,New Orleans Pelicans,NOP
100981,21900544,246,9,2.0,1610612740,New Orleans Pelicans,NOP
101025,21900544,311,9,3.0,1610612762,Utah Jazz,UTA
101089,21900544,394,9,2.0,1610612740,New Orleans Pelicans,NOP
101134,21900544,457,9,3.0,1610612762,Utah Jazz,UTA
101179,21900544,523,9,2.0,1610612740,New Orleans Pelicans,NOP
101210,21900544,573,9,3.0,1610612762,Utah Jazz,UTA
101238,21900544,614,9,2.0,1610612740,New Orleans Pelicans,NOP
101274,21900544,661,9,2.0,1610612740,New Orleans Pelicans,NOP
101328,21900533,67,9,2.0,1610612758,Sacramento Kings,SAC
101369,21900533,128,9,3.0,1610612740,New Orleans Pelicans,NOP
101392,21900533,163,9,3.0,1610612740,New Orleans Pelicans,NOP
101452,21900533,247,9,2.0,1610612758,Sacramento Kings,SAC
101490,21900533,300,9,2.0,1610612758,Sacramento Kings,SAC
101580,21900533,430,9,2.0,1610612758,Sacramento Kings,SAC
101627,21900533,498,9,3.0,1610612740,New Orleans Pelicans,NOP
101651,21900533,531,9,2.0,1610612758,Sacramento Kings,SAC
101674,21900533,576,9,2.0,1610612758,Sacramento Kings,SAC
101733,21900533,656,9,3.0,1610612740,New Orleans Pelicans,NOP
101752,21900533,683,9,3.0,1610612740,New Orleans Pelicans,NOP
101774,21900533,710,9,2.0,1610612758,Sacramento Kings,SAC
101776,21900533,715,9,3.0,1610612740,New Orleans Pelicans,NOP
101794,21900533,742,9,2.0,1610612758,Sacramento Kings,SAC
101802,21900533,756,9,3.0,1610612740,New Orleans Pelicans,NOP
101859,21900522,79,9,2.0,1610612747,Los Angeles Lakers,LAL
101879,21900522,108,9,3.0,1610612740,New Orleans Pelicans,NOP
101955,21900522,219,9,2.0,1610612747,Los Angeles Lakers,LAL
101969,21900522,238,9,2.0,1610612747,Los Angeles Lakers,LAL
102002,21900522,288,9,2.0,1610612747,Los Angeles Lakers,LAL
102060,21900522,372,9,3.0,1610612740,New Orleans Pelicans,NOP
102125,21900522,462,9,3.0,1610612740,New Orleans Pelicans,NOP
102138,21900522,479,9,2.0,1610612747,Los Angeles Lakers,LAL
102161,21900522,517,9,2.0,1610612747,Los Angeles Lakers,LAL
102208,21900522,579,9,3.0,1610612740,New Orleans Pelicans,NOP
102230,21900522,613,9,3.0,1610612740,New Orleans Pelicans,NOP
102242,21900522,631,9,3.0,1610612740,New Orleans Pelicans,NOP
102296,21900488,61,9,2.0,1610612740,New Orleans Pelicans,NOP
102308,21900488,77,9,2.0,1610612740,New Orleans Pelicans,NOP
102408,21900488,221,9,3.0,1610612745,Houston Rockets,HOU
102461,21900488,299,9,2.0,1610612740,New Orleans Pelicans,NOP
102511,21900488,368,9,2.0,1610612740,New Orleans Pelicans,NOP
102557,21900488,436,9,3.0,1610612745,Houston Rockets,HOU
102610,21900488,513,9,3.0,1610612745,Houston Rockets,HOU
102623,21900488,531,9,3.0,1610612745,Houston Rockets,HOU
102659,21900488,578,9,2.0,1610612740,New Orleans Pelicans,NOP
102681,21900488,612,9,3.0,1610612745,Houston Rockets,HOU
102759,21900474,82,9,2.0,1610612740,New Orleans Pelicans,NOP
102779,21900474,114,9,3.0,1610612754,Indiana Pacers,IND
102839,21900474,194,9,3.0,1610612754,Indiana Pacers,IND
102912,21900474,291,9,2.0,1610612740,New Orleans Pelicans,NOP
102962,21900474,360,9,3.0,1610612754,Indiana Pacers,IND
103016,21900474,438,9,2.0,1610612740,New Orleans Pelicans,NOP
103082,21900474,534,9,3.0,1610612754,Indiana Pacers,IND
103088,21900474,543,9,2.0,1610612740,New Orleans Pelicans,NOP
103119,21900474,581,9,3.0,1610612754,Indiana Pacers,IND
103185,21900459,42,9,2.0,1610612743,Denver Nuggets,DEN
103188,21900459,47,9,3.0,1610612740,New Orleans Pelicans,NOP
103245,21900459,128,9,3.0,1610612740,New Orleans Pelicans,NOP
103290,21900459,193,9,2.0,1610612743,Denver Nuggets,DEN
103334,21900459,258,9,3.0,1610612740,New Orleans Pelicans,NOP
103390,21900459,338,9,2.0,1610612743,Denver Nuggets,DEN
103457,21900459,428,9,3.0,1610612740,New Orleans Pelicans,NOP
103532,21900459,532,9,2.0,1610612743,Denver Nuggets,DEN
103557,21900459,569,9,2.0,1610612743,Denver Nuggets,DEN
103579,21900459,600,9,3.0,1610612740,New Orleans Pelicans,NOP
103587,21900459,612,9,2.0,1610612743,Denver Nuggets,DEN
103667,21900452,80,9,2.0,1610612757,Portland Trail Blazers,POR
103707,21900452,134,9,3.0,1610612740,New Orleans Pelicans,NOP
103765,21900452,215,9,3.0,1610612740,New Orleans Pelicans,NOP
103826,21900452,300,9,2.0,1610612757,Portland Trail Blazers,POR
103879,21900452,379,9,3.0,1610612740,New Orleans Pelicans,NOP
103926,21900452,447,9,2.0,1610612757,Portland Trail Blazers,POR
104003,21900452,561,9,2.0,1610612757,Portland Trail Blazers,POR
104020,21900452,586,9,3.0,1610612740,New Orleans Pelicans,NOP
104028,21900452,596,9,2.0,1610612757,Portland Trail Blazers,POR
104064,21900452,642,9,2.0,1610612757,Portland Trail Blazers,POR
104092,21900429,39,9,3.0,1610612740,New Orleans Pelicans,NOP
104127,21900429,92,9,3.0,1610612740,New Orleans Pelicans,NOP
104137,21900429,105,9,3.0,1610612740,New Orleans Pelicans,NOP
104241,21900429,253,9,2.0,1610612744,Golden State Warriors,GSW
104255,21900429,270,9,2.0,1610612744,Golden State Warriors,GSW
104282,21900429,306,9,2.0,1610612744,Golden State Warriors,GSW
104362,21900429,411,9,2.0,1610612744,Golden State Warriors,GSW
104400,21900429,466,9,3.0,1610612740,New Orleans Pelicans,NOP
104486,21900429,569,9,2.0,1610612744,Golden State Warriors,GSW
104513,21900429,611,9,3.0,1610612740,New Orleans Pelicans,NOP
104536,21900429,647,9,3.0,1610612740,New Orleans Pelicans,NOP
104539,21900429,656,9,2.0,1610612744,Golden State Warriors,GSW
104545,21900429,669,9,3.0,1610612740,New Orleans Pelicans,NOP
104598,21900411,52,9,2.0,1610612750,Minnesota Timberwolves,MIN
104656,21900411,136,9,3.0,1610612740,New Orleans Pelicans,NOP
104703,21900411,206,9,3.0,1610612740,New Orleans Pelicans,NOP
104722,21900411,231,9,2.0,1610612750,Minnesota Timberwolves,MIN
104750,21900411,272,9,3.0,1610612740,New Orleans Pelicans,NOP
104842,21900411,399,9,3.0,1610612740,New Orleans Pelicans,NOP
104907,21900411,496,9,2.0,1610612750,Minnesota Timberwolves,MIN
104955,21900411,573,9,3.0,1610612740,New Orleans Pelicans,NOP
104973,21900411,595,9,2.0,1610612750,Minnesota Timberwolves,MIN
104992,21900411,624,9,2.0,1610612750,Minnesota Timberwolves,MIN
105101,21900404,80,9,3.0,1610612751,Brooklyn Nets,BKN
105137,21900404,134,9,2.0,1610612740,New Orleans Pelicans,NOP
105199,21900404,221,9,3.0,1610612751,Brooklyn Nets,BKN
105250,21900404,289,9,2.0,1610612740,New Orleans Pelicans,NOP
105334,21900404,412,9,2.0,1610612740,New Orleans Pelicans,NOP
105379,21900404,469,9,3.0,1610612751,Brooklyn Nets,BKN
105437,21900404,557,9,3.0,1610612751,Brooklyn Nets,BKN
105464,21900404,595,9,2.0,1610612740,New Orleans Pelicans,NOP
105483,21900404,621,9,3.0,1610612751,Brooklyn Nets,BKN
105488,21900404,628,9,2.0,1610612740,New Orleans Pelicans,NOP
105510,21900404,658,9,3.0,1610612751,Brooklyn Nets,BKN
105569,21900404,739,9,2.0,1610612740,New Orleans Pelicans,NOP
105613,21900388,61,9,2.0,1610612740,New Orleans Pelicans,NOP
105639,21900388,100,9,3.0,1610612753,Orlando Magic,ORL
105656,21900388,127,9,3.0,1610612753,Orlando Magic,ORL
105695,21900388,185,9,2.0,1610612740,New Orleans Pelicans,NOP
105773,21900388,294,9,3.0,1610612753,Orlando Magic,ORL
105825,21900388,377,9,2.0,1610612740,New Orleans Pelicans,NOP
105861,21900388,431,9,3.0,1610612753,Orlando Magic,ORL
105941,21900388,544,9,3.0,1610612753,Orlando Magic,ORL
105970,21900388,588,9,3.0,1610612753,Orlando Magic,ORL
105979,21900388,600,9,2.0,1610612740,New Orleans Pelicans,NOP
105989,21900388,616,9,2.0,1610612740,New Orleans Pelicans,NOP
106008,21900388,648,9,2.0,1610612740,New Orleans Pelicans,NOP
106066,21900372,65,9,3.0,1610612740,New Orleans Pelicans,NOP
106105,21900372,127,9,2.0,1610612755,Philadelphia 76ers,PHI
106191,21900372,249,9,2.0,1610612755,Philadelphia 76ers,PHI
106235,21900372,548,9,3.0,1610612740,New Orleans Pelicans,NOP
106289,21900372,393,9,2.0,1610612755,Philadelphia 76ers,PHI
106327,21900372,440,9,3.0,1610612740,New Orleans Pelicans,NOP
106389,21900372,547,9,3.0,1610612740,New Orleans Pelicans,NOP
106428,21900372,606,9,2.0,1610612755,Philadelphia 76ers,PHI
106438,21900372,619,9,3.0,1610612740,New Orleans Pelicans,NOP
106451,21900372,640,9,2.0,1610612755,Philadelphia 76ers,PHI
106495,21900372,696,9,3.0,1610612740,New Orleans Pelicans,NOP
106505,21900372,708,9,2.0,1610612755,Philadelphia 76ers,PHI
106512,21900372,718,9,3.0,1610612740,New Orleans Pelicans,NOP
106548,21900364,33,9,3.0,1610612740,New Orleans Pelicans,NOP
106592,21900364,95,9,3.0,1610612740,New Orleans Pelicans,NOP
106631,21900364,150,9,2.0,1610612749,Milwaukee Bucks,MIL
106689,21900364,236,9,3.0,1610612740,New Orleans Pelicans,NOP
106726,21900364,285,9,2.0,1610612749,Milwaukee Bucks,MIL
106780,21900364,376,9,3.0,1610612740,New Orleans Pelicans,NOP
106815,21900364,427,9,2.0,1610612749,Milwaukee Bucks,MIL
106916,21900364,574,9,2.0,1610612749,Milwaukee Bucks,MIL
106954,21900364,630,9,2.0,1610612749,Milwaukee Bucks,MIL
107021,21900348,52,9,3.0,1610612765,Detroit Pistons,DET
107084,21900348,142,9,2.0,1610612740,New Orleans Pelicans,NOP
107150,21900348,234,9,3.0,1610612765,Detroit Pistons,DET
107211,21900348,315,9,3.0,1610612765,Detroit Pistons,DET
107271,21900348,400,9,2.0,1610612740,New Orleans Pelicans,NOP
107308,21900348,447,9,2.0,1610612740,New Orleans Pelicans,NOP
107337,21900348,487,9,3.0,1610612765,Detroit Pistons,DET
107410,21900348,600,9,3.0,1610612765,Detroit Pistons,DET
107438,21900348,641,9,2.0,1610612740,New Orleans Pelicans,NOP
107445,21900348,650,9,2.0,1610612740,New Orleans Pelicans,NOP
107461,21900348,670,9,2.0,1610612740,New Orleans Pelicans,NOP
107466,21900348,676,9,3.0,1610612765,Detroit Pistons,DET
107470,21900348,683,9,2.0,1610612740,New Orleans Pelicans,NOP
107508,21900330,45,9,2.0,1610612742,Dallas Mavericks,DAL
107535,21900330,79,9,3.0,1610612740,New Orleans Pelicans,NOP
107579,21900330,140,9,2.0,1610612742,Dallas Mavericks,DAL
107632,21900330,215,9,2.0,1610612742,Dallas Mavericks,DAL
107685,21900330,290,9,3.0,1610612740,New Orleans Pelicans,NOP
107760,21900330,398,9,3.0,1610612740,New Orleans Pelicans,NOP
107778,21900330,423,9,3.0,1610612740,New Orleans Pelicans,NOP
107825,21900330,484,9,2.0,1610612742,Dallas Mavericks,DAL
107884,21900330,562,9,2.0,1610612742,Dallas Mavericks,DAL
107921,21900330,616,9,2.0,1610612742,Dallas Mavericks,DAL
108002,21900319,86,9,2.0,1610612740,New Orleans Pelicans,NOP
108034,21900319,130,9,3.0,1610612756,Phoenix Suns,PHX
108088,21900319,213,9,3.0,1610612756,Phoenix Suns,PHX
108107,21900319,244,9,2.0,1610612740,New Orleans Pelicans,NOP
108193,21900319,384,9,2.0,1610612740,New Orleans Pelicans,NOP
108237,21900319,452,9,3.0,1610612756,Phoenix Suns,PHX
108330,21900319,578,9,3.0,1610612756,Phoenix Suns,PHX
108376,21900319,646,9,2.0,1610612740,New Orleans Pelicans,NOP
108393,21900319,670,9,3.0,1610612756,Phoenix Suns,PHX
108424,21900319,715,9,3.0,1610612756,Phoenix Suns,PHX
108429,21900319,723,9,2.0,1610612740,New Orleans Pelicans,NOP
108469,21900319,780,9,2.0,1610612740,New Orleans Pelicans,NOP
108487,21900319,808,9,2.0,1610612740,New Orleans Pelicans,NOP
108543,21900302,66,9,3.0,1610612742,Dallas Mavericks,DAL
108591,21900302,130,9,2.0,1610612740,New Orleans Pelicans,NOP
108646,21900302,211,9,3.0,1610612742,Dallas Mavericks,DAL
108672,21900302,248,9,2.0,1610612740,New Orleans Pelicans,NOP
108712,21900302,310,9,2.0,1610612740,New Orleans Pelicans,NOP
108790,21900302,417,9,2.0,1610612740,New Orleans Pelicans,NOP
108816,21900302,456,9,3.0,1610612742,Dallas Mavericks,DAL
108836,21900302,480,9,2.0,1610612740,New Orleans Pelicans,NOP
108890,21900302,560,9,2.0,1610612740,New Orleans Pelicans,NOP
108904,21900302,582,9,3.0,1610612742,Dallas Mavericks,DAL
108918,21900302,600,9,3.0,1610612742,Dallas Mavericks,DAL
108973,21900289,34,9,2.0,1610612740,New Orleans Pelicans,NOP
109002,21900289,75,9,3.0,1610612760,Oklahoma City Thunder,OKC
109075,21900289,186,9,3.0,1610612760,Oklahoma City Thunder,OKC
109125,21900289,260,9,2.0,1610612740,New Orleans Pelicans,NOP
109190,21900289,352,9,3.0,1610612760,Oklahoma City Thunder,OKC
109226,21900289,401,9,3.0,1610612760,Oklahoma City Thunder,OKC
109255,21900289,443,9,2.0,1610612740,New Orleans Pelicans,NOP
109311,21900289,530,9,2.0,1610612740,New Orleans Pelicans,NOP
109338,21900289,569,9,2.0,1610612740,New Orleans Pelicans,NOP
109369,21900289,610,9,2.0,1610612740,New Orleans Pelicans,NOP
109422,21900275,55,9,3.0,1610612740,New Orleans Pelicans,NOP
109440,21900275,79,9,3.0,1610612740,New Orleans Pelicans,NOP
109527,21900275,197,9,2.0,1610612760,Oklahoma City Thunder,OKC
109548,21900275,223,9,3.0,1610612740,New Orleans Pelicans,NOP
109571,21900275,259,9,2.0,1610612760,Oklahoma City Thunder,OKC
109644,21900275,363,9,2.0,1610612760,Oklahoma City Thunder,OKC
109649,21900275,372,9,3.0,1610612740,New Orleans Pelicans,NOP
109696,21900275,434,9,2.0,1610612760,Oklahoma City Thunder,OKC
109761,21900275,532,9,2.0,1610612760,Oklahoma City Thunder,OKC
109804,21900275,589,9,3.0,1610612740,New Orleans Pelicans,NOP
109817,21900275,605,9,3.0,1610612740,New Orleans Pelicans,NOP
109869,21900264,66,9,2.0,1610612740,New Orleans Pelicans,NOP
109898,21900264,108,9,3.0,1610612747,Los Angeles Lakers,LAL
109958,21900264,201,9,2.0,1610612740,New Orleans Pelicans,NOP
110008,21900264,277,9,3.0,1610612747,Los Angeles Lakers,LAL
110059,21900264,354,9,2.0,1610612740,New Orleans Pelicans,NOP
110115,21900264,428,9,3.0,1610612747,Los Angeles Lakers,LAL
110139,21900264,463,9,3.0,1610612747,Los Angeles Lakers,LAL
110184,21900264,535,9,2.0,1610612740,New Orleans Pelicans,NOP
110211,21900264,575,9,3.0,1610612747,Los Angeles Lakers,LAL
110224,21900264,593,9,2.0,1610612740,New Orleans Pelicans,NOP
110251,21900264,630,9,3.0,1610612747,Los Angeles Lakers,LAL
110273,21900264,661,9,3.0,1610612747,Los Angeles Lakers,LAL
110299,21900264,698,9,2.0,1610612740,New Orleans Pelicans,NOP
110307,21900264,711,9,2.0,1610612740,New Orleans Pelicans,NOP
110352,21900239,63,9,2.0,1610612746,Los Angeles Clippers,LAC
110408,21900239,136,9,3.0,1610612740,New Orleans Pelicans,NOP
110478,21900239,234,9,3.0,1610612740,New Orleans Pelicans,NOP
110502,21900239,267,9,2.0,1610612746,Los Angeles Clippers,LAC
110610,21900239,427,9,2.0,1610612746,Los Angeles Clippers,LAC
110651,21900239,482,9,3.0,1610612740,New Orleans Pelicans,NOP
110739,21900239,602,9,2.0,1610612746,Los Angeles Clippers,LAC
110782,21900239,664,9,3.0,1610612740,New Orleans Pelicans,NOP
110832,21900234,26,9,3.0,1610612740,New Orleans Pelicans,NOP
110904,21900234,128,9,2.0,1610612762,Utah Jazz,UTA
110983,21900234,234,9,2.0,1610612762,Utah Jazz,UTA
111037,21900234,309,9,3.0,1610612740,New Orleans Pelicans,NOP
111095,21900234,393,9,2.0,1610612762,Utah Jazz,UTA
111128,21900234,440,9,3.0,1610612740,New Orleans Pelicans,NOP
111205,21900234,557,9,2.0,1610612762,Utah Jazz,UTA
111242,21900234,620,9,3.0,1610612740,New Orleans Pelicans,NOP
111268,21900234,658,9,3.0,1610612740,New Orleans Pelicans,NOP
111287,21900234,689,9,2.0,1610612762,Utah Jazz,UTA
111298,21900234,703,9,3.0,1610612740,New Orleans Pelicans,NOP
111358,21900214,85,9,2.0,1610612756,Phoenix Suns,PHX
111390,21900214,134,9,3.0,1610612740,New Orleans Pelicans,NOP
111443,21900214,209,9,3.0,1610612740,New Orleans Pelicans,NOP
111488,21900214,266,9,2.0,1610612756,Phoenix Suns,PHX
111584,21900214,406,9,2.0,1610612756,Phoenix Suns,PHX
111640,21900214,492,9,3.0,1610612740,New Orleans Pelicans,NOP
111678,21900214,555,9,2.0,1610612756,Phoenix Suns,PHX
111693,21900214,576,9,3.0,1610612740,New Orleans Pelicans,NOP
111735,21900214,639,9,3.0,1610612740,New Orleans Pelicans,NOP
111751,21900214,661,9,2.0,1610612756,Phoenix Suns,PHX
111762,21900214,680,9,3.0,1610612740,New Orleans Pelicans,NOP
111776,21900214,700,9,2.0,1610612756,Phoenix Suns,PHX
111816,21900199,52,9,3.0,1610612757,Portland Trail Blazers,POR
111867,21900199,125,9,2.0,1610612740,New Orleans Pelicans,NOP
111955,21900199,251,9,2.0,1610612740,New Orleans Pelicans,NOP
112003,21900199,317,9,3.0,1610612757,Portland Trail Blazers,POR
112057,21900199,390,9,3.0,1610612757,Portland Trail Blazers,POR
112105,21900199,458,9,3.0,1610612757,Portland Trail Blazers,POR
112123,21900199,480,9,2.0,1610612740,New Orleans Pelicans,NOP
112168,21900199,549,9,3.0,1610612757,Portland Trail Blazers,POR
112181,21900199,568,9,2.0,1610612740,New Orleans Pelicans,NOP
112203,21900199,599,9,2.0,1610612740,New Orleans Pelicans,NOP
112230,21900199,638,9,3.0,1610612757,Portland Trail Blazers,POR
112277,21900187,41,9,3.0,1610612744,Golden State Warriors,GSW
112338,21900187,124,9,2.0,1610612740,New Orleans Pelicans,NOP
112397,21900187,206,9,3.0,1610612744,Golden State Warriors,GSW
112447,21900187,274,9,2.0,1610612740,New Orleans Pelicans,NOP
112530,21900187,385,9,3.0,1610612744,Golden State Warriors,GSW
112574,21900187,452,9,2.0,1610612740,New Orleans Pelicans,NOP
112626,21900187,525,9,3.0,1610612744,Golden State Warriors,GSW
112659,21900187,572,9,3.0,1610612744,Golden State Warriors,GSW
112687,21900187,609,9,2.0,1610612740,New Orleans Pelicans,NOP
112706,21900187,633,9,3.0,1610612744,Golden State Warriors,GSW
112709,21900187,638,9,2.0,1610612740,New Orleans Pelicans,NOP
112754,21900178,52,9,3.0,1610612740,New Orleans Pelicans,NOP
112781,21900178,84,9,2.0,1610612748,Miami Heat,MIA
112804,21900178,118,9,3.0,1610612740,New Orleans Pelicans,NOP
112848,21900178,184,9,2.0,1610612748,Miami Heat,MIA
112872,21900178,218,9,3.0,1610612740,New Orleans Pelicans,NOP
112958,21900178,338,9,2.0,1610612748,Miami Heat,MIA
112995,21900178,391,9,3.0,1610612740,New Orleans Pelicans,NOP
113042,21900178,465,9,2.0,1610612748,Miami Heat,MIA
113073,21900178,509,9,2.0,1610612748,Miami Heat,MIA
113074,21900178,510,9,3.0,1610612740,New Orleans Pelicans,NOP
113142,21900164,62,9,2.0,1610612740,New Orleans Pelicans,NOP
113173,21900164,104,9,3.0,1610612746,Los Angeles Clippers,LAC
113242,21900164,200,9,2.0,1610612740,New Orleans Pelicans,NOP
113272,21900164,243,9,3.0,1610612746,Los Angeles Clippers,LAC
113400,21900164,420,9,2.0,1610612740,New Orleans Pelicans,NOP
113435,21900164,470,9,3.0,1610612746,Los Angeles Clippers,LAC
113493,21900164,561,9,2.0,1610612740,New Orleans Pelicans,NOP
113532,21900164,616,9,3.0,1610612746,Los Angeles Clippers,LAC
113549,21900164,641,9,2.0,1610612740,New Orleans Pelicans,NOP
113552,21900164,645,9,3.0,1610612746,Los Angeles Clippers,LAC
113583,21900164,685,9,3.0,1610612746,Los Angeles Clippers,LAC
113586,21900164,690,9,3.0,1610612746,Los Angeles Clippers,LAC
113643,21900142,66,9,3.0,1610612745,Houston Rockets,HOU
113684,21900142,121,9,2.0,1610612740,New Orleans Pelicans,NOP
113734,21900142,190,9,2.0,1610612740,New Orleans Pelicans,NOP
113782,21900142,259,9,3.0,1610612745,Houston Rockets,HOU
113881,21900142,392,9,3.0,1610612745,Houston Rockets,HOU
113931,21900142,464,9,2.0,1610612740,New Orleans Pelicans,NOP
113985,21900142,546,9,3.0,1610612745,Houston Rockets,HOU
114010,21900142,581,9,3.0,1610612745,Houston Rockets,HOU
114030,21900142,607,9,2.0,1610612740,New Orleans Pelicans,NOP
114081,21900142,677,9,2.0,1610612740,New Orleans Pelicans,NOP
114086,21900142,684,9,3.0,1610612745,Houston Rockets,HOU
114095,21900142,695,9,2.0,1610612740,New Orleans Pelicans,NOP
114149,21900128,72,9,2.0,1610612766,Charlotte Hornets,CHA
114194,21900128,141,9,3.0,1610612740,New Orleans Pelicans,NOP
114258,21900128,235,9,3.0,1610612740,New Orleans Pelicans,NOP
114274,21900128,259,9,3.0,1610612740,New Orleans Pelicans,NOP
114298,21900128,294,9,2.0,1610612766,Charlotte Hornets,CHA
114412,21900128,464,9,2.0,1610612766,Charlotte Hornets,CHA
114433,21900128,491,9,2.0,1610612766,Charlotte Hornets,CHA
114445,21900128,507,9,2.0,1610612766,Charlotte Hornets,CHA
114542,21900128,651,9,3.0,1610612740,New Orleans Pelicans,NOP
114564,21900128,679,9,3.0,1610612740,New Orleans Pelicans,NOP
114577,21900128,697,9,2.0,1610612766,Charlotte Hornets,CHA
114662,21900121,66,9,2.0,1610612740,New Orleans Pelicans,NOP
114698,21900121,113,9,3.0,1610612761,Toronto Raptors,TOR
114769,21900121,208,9,2.0,1610612740,New Orleans Pelicans,NOP
114802,21900121,249,9,3.0,1610612761,Toronto Raptors,TOR
114819,21900121,278,9,2.0,1610612740,New Orleans Pelicans,NOP
114897,21900121,387,9,2.0,1610612740,New Orleans Pelicans,NOP
114930,21900121,434,9,2.0,1610612740,New Orleans Pelicans,NOP
114975,21900121,499,9,3.0,1610612761,Toronto Raptors,TOR
115027,21900121,575,9,3.0,1610612761,Toronto Raptors,TOR
115055,21900121,613,9,2.0,1610612740,New Orleans Pelicans,NOP
115078,21900121,647,9,3.0,1610612761,Toronto Raptors,TOR
115162,21900092,48,9,2.0,1610612751,Brooklyn Nets,BKN
115209,21900092,116,9,3.0,1610612740,New Orleans Pelicans,NOP
